,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
1019,banorte,2020-10-17 14:24:55,"LeobasRivero Nos encontramos con la mejor disposición de apoyarte y revisar tu caso con mayor detalle, nos sería de gran ayuda consultarlo a través de MD. Quedamos a tus órdenes, agradecemos el contacto. VL",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1020,banorte,2020-10-17 14:20:14,Banorte_mx No pueden ayudarme en nada tu fallo es irrevocable en contra mia pero ojalá y CiroGomezL me den la oportunidad de demostrar lo ineficaz que son el personal de ustedes tuve un fraude sin llamada y ustedes solo se limitan a cobrarme,Twitter for Android,0,0,"llamada,fraude",,,,2020-06-01 03:57:31,43,2
1021,banorte,2020-10-17 14:13:29,"Oye Banorte_mx BanorteEscucha  hoy sábado desde las 8am recibo dos llamadas ofreciendo productos de protección Covid , de plano ahora parecen lo peor de Hsbc con su infame call center ? Tan poco sensible su are de Mktg o de Captación solo haces que los odiemos como marcas !!!",Twitter for iPhone,0,0,llamada,,,,2020-01-20 06:32:18,170,25
1022,banorte,2020-10-17 14:00:29,"HuaweiMobileMx Y ahí que si todo mundo se queja que no jala la aplicación de banorte, quiero una respuesta que me sirva un link pa que",Twitter for Android,0,0,"respuesta,queja",,,,2011-09-16 16:00:30,138,394
1023,banorte,2020-10-17 13:40:35,Banorte tambien  https://t.co/8xaU6zxTvI,Twitter for Android,0,0,,,,,2010-06-08 16:02:13,169,50
1024,banorte,2020-10-17 12:48:57,Sin importar si no eres cuentahabiente Banorte realiza retiros y consulta de saldo sin costo en los cajeros automáticos Banorte https://t.co/ZwSDLBQvHL,Twitter for iPhone,3069,0,"cuenta,retiro,cajeros",,,,2018-12-25 09:00:07,19,0
1025,banorte,2020-10-17 12:23:48,"Lucioburelopez Hola Lucio, buenos días. Nos interesa conocer detalle de tu caso y apoyarte con las dudas que puedan surgir, por favor, envíanos un MD para brindarte una asistencia personalizada. Quedamos al pendiente. Saludos. VL",Genesys Social Engagement.,0,0,"interes,bueno",,,,2015-09-08 14:57:56,7,66540
1026,banorte,2020-10-17 12:18:46,"Banorte_mx HuaweiMobileMx baje la aplicación de appgallery y me sigue pidiendo los servicios de google para entrar tienen alguna solución, ya en la pagina de banorte aparece que puedo usarla.",Twitter for Android,0,0,"servicio,app,servicio",,,,2011-09-16 16:00:30,138,394
1030,banorte,2020-10-17 08:50:14,"🤦🏻‍♂️ Lo que se vive con Banorte_mx, el Banco PÉSIMO de Mexico!! 🤬 Me mandan un msj por un cargo de un peso, no lo reconozco y al momento me bloquean la TC! Piden marque una numero y no contestan! 15 min y no contestar, están JODIDOS! Ahora empieza mi calvario, recuperar mi TC!🤬 https://t.co/28y8A43Ojd",Twitter for Android,3,0,cargo,,,,2011-10-08 03:31:40,3415,2730
1032,banorte,2020-10-17 07:52:01,aflores240972 Banorte_mx CondusefMX ABN58 michelleriveraa r_rbc VictorMendozaL Chaposoto feroropeza20 Samvalor elalbertomedina Jorge_MoralesB EsDeMamador ojo aquí,Twitter for iPhone,0,0,,,,,2018-08-20 19:12:27,332,103
1033,banorte,2020-10-17 06:06:51,"El servicio de atención a clientes de Banorte_mx el peor de todos, asesores ineficientes que en lugar de solucionar las cosas las hacen aún peor. He visto gente manejar el banco de Monopoly con más seriedad.",Twitter for Android,4,0,"servicio,cliente,asesor,banco,servicio",,,,2017-01-07 23:56:47,189,34
1034,banorte,2020-10-17 05:56:49,"LeobasRivero LeobasRivero Hola, buen día. Si hay algo en lo que te podamos asistir nos puedes contactar por MD y con gusto lo revisamos, quedamos a tus órdenes, gracias por el contacto. AQ",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1035,banorte,2020-10-17 05:55:20,"nintendogus nintendogus Hola, buen día. Si hay algo en lo que te podamos asistir nos puedes contactar por MD y con gusto lo revisamos, quedamos a tus órdenes, gracias por el contacto. AQ",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1036,banorte,2020-10-17 05:53:47,CiroGomezL CiroGomezL  yo fui víctima de un fraude sin llamada hice el protocolo de reclamación y Banorte_mx no me hizo caso pésima atención del personal no dudo que estén involucrados tengo la historia completa si quieres te la cuento estoy a tu disposición no creerás lo que mostrare,Twitter for Android,0,0,"llamada,fraude,reclama",,,,2020-06-01 03:57:31,43,2
1038,banorte,2020-10-17 05:48:11,"Weeeey la peda entre puro trabajador bancario es la mamada, nunca se acaban las risas y los albures jajajajajaja amigos Banorte son lo más 🤩",Twitter for Android,0,0,,,,,2010-03-31 02:44:19,228,181
1039,banorte,2020-10-17 05:36:29,CiroGomezL Alguna vez me llamaron según de Banorte_mx pero enseguida sospeché porque no era un regio sino un caribeño el que me quería sacar información... en Banorte siempre son regios.,Twitter for iPad,0,2,llamaron,,,,2020-01-24 17:03:31,396,35
1040,banorte,2020-10-17 05:33:54,BanorteEscucha me hicieron un cargo a mi tarjeta enlace digital de  Banorte_mx que no reconozco. Nunca la he usado en cajeros ni comercio electrónico  Qué puedo hacer???,Twitter for Android,0,0,"tarjeta,cajeros,cargo",,,,2014-10-22 03:53:02,52,2
1041,banorte,2020-10-17 05:32:10,Nirvash_osiris Awoo_Mary22 buenmeme ImagenTVMex Banorte_mx Me dijeron que fue mi culpa (en parte) pero pues meh,Twitter for Android,0,0,,,,,2009-07-12 02:23:30,748,626
1042,banorte,2020-10-17 05:14:43,Se nota que BBVA invirtió bastante dinero en promoción para generar tanto revuelo en una tarjeta que hace tiempo ya tienen Banorte y Santander.,Twitter for Android,0,4,"tarjeta,dinero",,,,2010-04-08 20:46:40,748,802
1043,banorte,2020-10-17 05:14:26,"CiroGomezL AsocBancosMx A mí me pasó con Banorte , y cuando avise al banco  y les comprobé que el hombre esté si trabajaba para ellos tardaron meses para aceptarlo y ni así me regresaron mi dinero,  y me dijeron que si tenía tantas pruebas que neteriera mi queja a la CONDUSEF a ver si procede.",Twitter for Android,0,0,"banco,queja,dinero",,,,2020-04-09 20:03:15,37,1
1044,banorte,2020-10-17 05:11:39,Nirvash_osiris Awoo_Mary22 buenmeme ImagenTVMex Banorte_mx Pues aprox 5mil pesos,Twitter for Android,0,0,,,,,2009-07-12 02:23:30,748,626
1045,banorte,2020-10-17 04:55:36,"Nirvash_osiris Awoo_Mary22 buenmeme ImagenTVMex Banorte_mx Se los di y pues F, accedieron a mi cuenta y bajaron todo el dinero de mi TCD, y ahora BanorteEscucha me los esta cobrando obvio, y yo de...",Twitter for Android,0,0,"cuenta,dinero",,,,2009-07-12 02:23:30,748,626
1046,banorte,2020-10-17 04:53:54,"Nirvash_osiris Awoo_Mary22 buenmeme ImagenTVMex Banorte_mx Te llaman del supuesto número del Banco o por lo menos así identifico mi celular la llamada, me hablaron diciendo que tenia un cargo no reconocido y que tenia que dar unos datos de mi app para bloquear la tarjeta, vamos me pidieron acceso a mi cuenta de la app",Twitter for Android,0,0,"cuenta,tarjeta,llamada,cargo,app",,,,2009-07-12 02:23:30,748,626
1047,banorte,2020-10-17 04:48:10,"gracias a Awoo_Mary22 y buenmeme por el aviso de que salí en la tv. Solo confirmo que caí en un fraude del que menciona en el noticiero de ImagenTVMex, me toco aprender por la mala xd igual los de Banorte_mx nunca me resolvieron  (salí en la tv mamá xd) https://t.co/6Ybc3H75B7",Twitter Web App,0,2,fraude,,,,2009-07-12 02:23:30,748,626
1048,banorte,2020-10-17 04:33:25,IvSalazar_97 Hacer un depósito al Bañorte ❤️,Twitter for Android,0,0,,,,,2012-03-26 02:23:33,315,314
1049,banorte,2020-10-17 04:22:59,"Tengo los ojos hinchados, pinche dia culero, pinche Banorte y pinche gente fraude.",Twitter for iPhone,0,1,fraude,,,,2017-02-16 15:09:19,497,154
1050,banorte,2020-10-17 04:10:34,isoygera Eso es en Banorte creo jajaja me pasó en Bancomer U.U 👎🏻,Twitter for iPhone,0,0,,,,,2018-01-28 19:16:58,128,131
1051,banorte,2020-10-17 04:05:06,"Hoy  vaciaron mis tarjeta de Banorte_mx Me llamaron desde el número de atención a clientes del banco 5551405600. Eso en principio no me hizo dudar, espero una respuesta de parte del banco. Adjunto fotos donde no soy la única y es un método nuevo de extorsión. profeco Fraude https://t.co/eqxAdOsCdE",Twitter for iPhone,2,0,"tarjeta,llamaron,cliente,banco,respuesta",,,,2010-01-22 03:14:30,178,34
1052,banorte,2020-10-17 04:04:09,"techsantos ojo que muchas apps, incluyendo Banorte, HSBC están poniéndose compatibles con Wallet. No tarda en estar disponible. 🔥 https://t.co/IszZhD8une",Twitter for iPhone,0,0,app,,,,2016-06-05 22:39:56,512,80
1053,banorte,2020-10-17 04:02:11,"CiroGomezL Buenas noches Ciro también yo fui víctima de fraude por supuestos empleados de banorte, recibí llamada de Banortel, me llamaron para dar solución a dos problemas que había reportado a banorte un mes atrás. No tuve respuesta de la UNE y la conducef no hace nada.",Twitter for iPhone,1,0,"llamada,llamaron,respuesta,fraude",,,,2010-01-22 03:14:30,178,34
1054,banorte,2020-10-17 03:58:16,CiroGomezL AsocBancosMx Banorte es de las que más problemas da.,Tweetbot for iΟS,0,2,,,,,2009-08-14 15:21:31,1185,188
1055,banorte,2020-10-17 03:49:09,"CiroGomezL hola Ciro! Justo nos pusieron como ejemplo del fraude de Banorte_mx... Insisto en que hay gente interna que está viendo estos abusos, nos dieron respuesta negativa pero obvio vamos a seguir, necesitamos apoyo por favor... Me puedes asesorar?",Twitter for Android,0,0,"asesor,respuesta,fraude",,,,2010-08-11 21:35:55,1007,267
1056,banorte,2020-10-17 03:47:17,"ImagenTVMex estoy viendo su noticiario, yo publiqué mi experiencia hace unos días. A mi no me ha llegado la publicidad que dice Banorte_mx, favor de reforzar protocolos de seguridad a los usuarios. Yo no caí en el fraude pero hay otras personas que si lo están haciendo.",Twitter for iPhone,0,0,"seguridad,fraude",,,,2019-03-30 21:00:02,170,21
1057,banorte,2020-10-17 03:44:55,"BanorteEscucha  estoy recibiendo llamadas del numero 5551405600 diciendo que tengo un cargo sospechoso, saben mi nombre y dicen ser de banorte, me dicen que me tienen que transferir a otro número para cancelar, su numero coincide con el suyo, ustedes hacen esas llamadas?",Twitter for Android,0,0,"llamada,cargo",,,,2017-07-04 22:59:06,97,11
1058,banorte,2020-10-17 02:36:56,"Gat_Oz Gat_Oz Hola, buenas noches.  Si hay algo en lo que te podamos asistir nos puedes contactar por MD y con gusto lo revisamos, quedamos a tus órdenes, gracias por el contacto. AQ",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1059,banorte,2020-10-17 02:36:51,"HuaweiMobileMx Arrepentido de haber comprado está basura ninguna de sus aplicaciones se pueden usar Netflix, Spotify, Twitter, bueno ya las básicas de bancos como Banorte, banco Azteca donde puedo devolverlo para que me den mi dinero",Twitter for Android,0,2,"aplicacion,banco,bueno,dinero",,,,2019-10-14 19:22:13,68,2
1060,banorte,2020-10-17 02:35:36,Alguien sabe cuanto tiempo tiene que pasar para que Banorte_mx BanorteEscucha te atienda? https://t.co/GOGOVRLc2E,Twitter for iPhone,0,0,,,,,2009-12-31 06:20:25,566,674
1061,banorte,2020-10-17 02:33:15,Muchos a mi al rededor si no es que todos han sacado provecho a mi persona. Voluntades cómplices combinados con intereses institucionales y particulares. Me tratan de chantajear con estupideces pero no se les va hacer. SSC FGR Banorte SEDENA SEGOB (01 de 10),Twitter for Android,0,0,interes,,,,2020-01-29 22:49:13,511,29
1062,banorte,2020-10-17 02:27:56,Soyfurrr Buenas experiencias: Banorte_mx  BBVA_Mex Regular: SantanderMx Muy malo: ContactoCitibmx,Twitter for Android,0,0,,,,,2009-06-01 19:53:21,306,100
1063,banorte,2020-10-17 02:26:10,SaraCanseco13 alogonzoo Está horrible Banorte 😡,Twitter for iPhone,0,0,,,,,2013-07-29 00:33:28,418,272
1066,banorte,2020-10-17 02:00:11,VelaDib UNO MAS DOCTOR HACIENDO DE LAS SUYAS Y LO PEOR NO SE DETIENEN ESOS DE BANORTE. https://t.co/jFzhs3Xghx,Twitter Web App,0,1,,,,,2019-07-13 01:07:14,17,4
1067,banorte,2020-10-17 01:58:25,"madame_21 Ese sólo es para Banorte, me dijeron.",Twitter for iPhone,0,0,,,,,2012-02-08 21:45:56,450,744
1069,banorte,2020-10-17 01:51:06,"aflores240972 Banorte_mx CondusefMX ABN58 michelleriveraa r_rbc VictorMendozaL Chaposoto feroropeza20 Samvalor elalbertomedina Jorge_MoralesB Sí, muy deficiente el servicio de Banorte 😖",Twitter Web App,0,0,"servicio,servicio",,,,2012-03-15 20:11:54,155,23
1070,banorte,2020-10-17 01:43:01,"Qi_Gon Qi_Gon Hola, buenas noches.  Si hay algo en lo que te podamos asistir nos puedes contactar por MD y con gusto lo revisamos, quedamos a tus órdenes, gracias por el contacto. AQ",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1071,banorte,2020-10-17 01:38:19,Te odio Banorte_mx 🤬,Twitter for iPhone,0,1,,,,,2010-01-17 03:29:48,849,636
1072,banorte,2020-10-17 01:30:03,"Dolar en México al dia: 17/10/2020, 1:29 am: Banorte: Compra $20.00 - Venta $21.40 Scotiabank: Compra $20.60 - Venta $22.90 Bajio: Compra $20.50 - Venta $22.50 Ver precio de todos los Bancos... https://t.co/owxGZ2rTBh",dlvr.it,1,0,,,,,2014-08-08 20:45:05,1274,3599
1073,banorte,2020-10-17 01:25:56,"aflores240972 Hola aflores240972, buen día. Para revisar a detalle tu situación, te pedimos de favor nos envíes un MD para el seguimiento de este caso, gracias por el contacto. RR",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1074,banorte,2020-10-17 01:23:40,"Banorte_mx El día 02/09/2020 acudí a actualizar datos a la sucursal 2278 -Ciudad universitaria en la ciudad de Chilpancingo de los Bravo Guerrero , donde fui atendido por ...",Twitter for iPhone,0,0,sucursal,,,,2018-11-26 17:37:59,5,2
1075,banorte,2020-10-17 01:23:03,"Banorte_mx CondusefMX ABN58 michelleriveraa r_rbc VictorMendozaL Chaposoto feroropeza20 Samvalor elalbertomedina Jorge_MoralesB No hay más detalles! Me bloquean la TC por un peso! Que bien que protejan contra cargos indebidos, pero no lo resuelvan fregándose a mi!! Y oyendo una grabación que repite que tú llamada es importante y tras 15 min de espera me di cuenta que les valía madre mi llamada y colgué!",Twitter for iPhone,0,2,"cuenta,llamada,cargo",MX,city,"Hermosillo, Sonora",2009-09-14 06:39:09,98,2597
1076,banorte,2020-10-17 01:21:41,"mario_dico50 También hackean banca electrónica, a nosotros nos pasó en Banorte_mx , nos vaciaron la cuenta x transferencias y terminó en Banco Azteca, el banco no sa información de IP's , estamos con CONDUSEF y via penal.",Twitter for Android,0,0,"cuenta,transferencia,banco",,,,2012-05-07 01:42:47,659,75
1077,banorte,2020-10-17 01:18:07,"consume36650139 Tenemos tu caso detectado por MD, te seguiremos asistiendo por ese medio. RR",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1078,banorte,2020-10-17 01:17:36,"Estamos platicando con Gabriel Casillas, Director General Adjunto de Análisis Económico de Grupo Financiero Banorte. AbriendoLaConversación Encuentra más contenido en https://t.co/pqSoue9mwZ",Twitter for iPad,0,1,,,,,2012-10-01 23:40:28,619,24733
1079,banorte,2020-10-17 01:16:22,"denissemhz Hola denissemhz, buen día. Para revisar a detalle tu situación, te pedimos de favor nos envíes un MD para el seguimiento de este caso, gracias por el contacto. RR",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
1080,banorte,2020-10-17 01:14:28,"Banorte_mx Empezamos, ya que BanorteEscucha  Banorte_mx  GFBanorte_mx  PrensaBanorte  solo canaliza de un canal a otro sin dar respuesta .",Twitter for iPhone,0,0,respuesta,,,,2018-11-26 17:37:59,5,2
1081,banorte,2020-10-17 01:12:48,"Wey, Banorte me retuvo un pago de 17 mil pesos y la tienda canceló mi pedido ):",Twitter for iPhone,0,0,"retuvo,pago",,,,2010-03-24 04:55:18,53,253
1082,banorte,2020-10-17 01:12:26,Banorte_mx ¿podrían ayudarme con un pago que tienen retenido y que me urge que proceda para que la tienda reembolse mi dinero o proceda a la compra?,Twitter for iPhone,0,0,"pago,dinero",,,,2010-03-24 04:55:18,53,253
1083,banorte,2020-10-17 01:07:50,"consume36650139 consume36650139 Hola, buenas noches.  Tenemos detectado tu caso a través de MD, te sugerimos seguir las indicaciones que a través de dicho medio te mencionamos. Gracias por el contacto. AQ",Twitter Web App,0,0,,,,,2015-09-08 14:57:56,7,66540
1084,banorte,2020-10-17 01:05:49,"NadamasAree Hola, buenas noches.  Si hay algo en lo que te podamos asistir nos puedes contactar por MD y con gusto lo revisamos, quedamos a tus órdenes, gracias por el contacto. AQ",Twitter Web App,0,0,,,,,2015-09-08 14:57:56,7,66540
1085,banorte,2020-10-17 01:04:10,"Ricardo75763311 julioastillero Yo denuncie el mismo caso desde la línea telefónica de Banorte, Y la única respuesta de CONDUSEF Fue que el banco no lo reconocía!",Twitter for Android,1,0,"banco,respuesta",,,,2013-03-07 05:07:26,238,191
1086,banorte,2020-10-17 01:02:23,MovistarPlus buenas tardes no puedo contestar los mensajes de texto a banorte que debo hacer,Twitter for Android,0,0,,,,,2014-01-29 17:02:56,112,13
1087,banorte,2020-10-17 01:01:30,"Czer16567604 esearielxD SritaLoera Soyfurrr Si, la de banco azteca es de las mejores. Pero para crédito y mejor BBVA, nunca vayas a Banorte ni Santander, asco!",Twitter for Android,0,0,banco,,,,2014-01-13 19:18:20,635,636
1088,banorte,2020-10-17 00:59:24,Abro hilo de como los delincuentes de Banorte_mx  violan la ley al falsificar firmas en documentos bancarios con tal de colocar una tarjeta de crédito sin autorización por parte del cliente. CondusefMX  CondusefSon  CondusefMX ¡Ojo¡ con estas prácticas ilegales.,Twitter for iPhone,0,0,"tarjeta,cliente",,,,2018-11-26 17:37:59,5,2
1089,banorte,2020-10-17 00:57:28,Oye Banorte_mx desde ayer no puedo entrar a la app eso de “intente en 5 minutos “ ya va para 24 hrs.,Twitter for iPhone,0,0,app,,,,2012-11-19 00:51:34,369,323
1090,banorte,2020-10-17 00:48:05,"chazzito26 chazzito26 Hola Carlos, buenas tardes.  Si hay algo en lo que te podamos asistir nos puedes contactar por MD y con gusto lo revisamos, quedamos a tus órdenes, gracias por el contacto. AQ",Genesys Social Engagement.,0,0,,,,,2015-09-08 14:57:56,7,66540
